,source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,smiles,unimol_similarity,tankbind_affinity,drugban_affinity,moltrans_affinity
vdr_unique_G1_2725,G1,,8.489785075187683,8.83028807640076,6.537750065326689,8.74852657318115,-10.8,,,C=C1CC(CCC(C)(C)O)C(O)CC1=CC=C1CCCC2(C)C(C(CC)OC(CC)(CC)CC)=CCC12,0.3478260869565217,-9.7,-6.9,-7.0
vdr_unique_G1_2726,G1,,8.698296308517456,9.038480186462404,6.345439672470093,9.62148284912109,-10.2,,,C=C1CC(CCC=C2CC(O)CC(O)C2CC(C)CCC(C)(C)O)C(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(C)(C)O,0.5595238095238095,-9.5,-6.9,-6.8
vdr_unique_G1_2727,G1,,6.408482015132904,9.074694871902471,5.160569608211517,7.82804012298584,-8.7,,,C=C1CC(CCCCC(=O)O)C(c2cccc(OCCCN(C)C)c2)C1c1ccc(O)cc1,0.0943396226415094,-9.7,-7.4,-7.4
vdr_unique_G1_2728,G1,,8.166999995708466,8.923715257644655,5.952557682991028,8.52813911437988,-9.3,,,C=C1CC(CCCCCC(O)CC(=O)CC(C)(C)C)C(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)C,0.4719101123595505,-9.5,-6.9,-7.0
vdr_unique_G1_2729,G1,,6.657984495162965,8.030411815643314,4.700278520584108,5.41672420501709,-8.8,,,C=C1CC(CCCCCCC(=O)O)CC(C(=O)O)C1O,0.1358024691358024,-9.5,-6.9,-6.7
vdr_unique_G1_273,G1,transmol,6.828329086,7.985218048,7.616129875,9.590101242,-10.9,-2.471263647,0.922835767,C=C1C(=O)OC(CC(C)C2CCC3C(=CC=C4CC(O)C(CCCO)C(O)C4=C)CCCC32C)C1C,0.9388174,-9.75428,-8.325393469,-6.863188993
vdr_unique_G1_2730,G1,,7.801148772239686,8.696473455429077,5.281821966171263,8.7915735244751,-12.3,,,C=C1CC(CO)(CCC=C2CCCC3(C)C2CCC3C(C)C(C)(C)O)CC(O)C1O,0.3809523809523809,-9.7,-7.4,-7.4
vdr_unique_G1_2731,G1,,7.044784963130951,8.881380510330196,6.125694394111633,9.40208244323731,-10.4,,,C=C1CC(F)C(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCCO,0.5774647887323944,-9.7,-7.4,-7.4
vdr_unique_G1_2732,G1,,6.732242584228516,8.838966560363774,6.037374377250673,8.95784759521484,-11.8,,,C=C1CC(O)C(=C)C2CC3C(=CC=C4CC(O)CCC4CC)C3CCC12,0.216867469879518,-9.7,-7.4,-7.4
vdr_unique_G1_2733,G1,,8.035526275634766,8.796165323257453,6.2212472558021545,9.63944149017334,-12.6,,,C=C1CC(O)C(=C)CC1=CC=C1CCCC2(C)C1CCC2C(C)CC1CCCC1O,0.5066666666666667,-9.7,-7.4,-7.2
vdr_unique_G1_2734,G1,,7.949972152709961,8.566756439208993,5.964187741279604,9.42233276367188,-13.1,,,C=C1CC(O)C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)CC(O)C2OC(=O)C(=CC=C3CC(O)CC(O)C3)C2=O)O1,0.4456521739130434,-9.5,-6.6000000000000005,-7.0
vdr_unique_G1_2735,G1,,8.274391531944275,8.968132829666128,6.439127802848817,9.38160514831543,-11.4,,,C=C1CC(O)C(C)CC1=CC=C1CCCC2(C)C(CCCC(CCC)C(=O)CCC)CCC12,0.3908045977011494,-9.7,-6.9,-7.0
vdr_unique_G1_2736,G1,,8.697808027267456,9.16491246223449,6.786060750484468,8.96028900146484,-12.5,,,C=C1CC(O)C(C)CC1=CC=C1CCCC2(C)C(COC(=O)c3ccc(C(C)(C)O)n3CC)CCC12,0.3473684210526316,-9.7,-7.4,-7.2
vdr_unique_G1_2737,G1,,7.919135749340057,8.5097785949707,5.570402681827546,9.60960865020752,-11.7,,,C=C1CC(O)C(C)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(=O)O,0.52,-9.7,-7.4,-7.4
vdr_unique_G1_2738,G1,,8.115688860416414,8.760483884811395,6.348225772380827,9.60249614715576,-12.3,,,C=C1CC(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)C(C)(C)O)C1(C)O,0.5694444444444444,-9.7,-7.4,-7.2
vdr_unique_G1_2739,G1,,7.933531343936922,8.580884456634518,6.243599772453308,9.7016544342041,-11.5,,,C=C1CC(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)C1O,0.7230769230769231,-9.7,-7.4,-7.4
vdr_unique_G1_274,G1,transmol,6.942471504,7.633226395,7.408590794,9.556472778,-11.6,-2.556941748,0.930674851,C=C1C(=O)OC(CC(C)C2CCC3C(=CC=C4CC(O)C(CCCO)C(O)C4=C)CCCC32C)CC1C,0.960554,-9.751674,-8.852389326,-6.844915805
vdr_unique_G1_2740,G1,,7.892212271690369,8.656360578536981,5.831822037696839,9.50584983825684,-11.5,,,C=C1CC(O)CC(=O)C1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,0.6911764705882353,-9.7,-7.4,-7.4
vdr_unique_G1_2741,G1,,6.032499372959137,7.884207439422603,4.59924131631851,6.36251544952393,-7.8,,,C=C1CC(O)CC(=O)C1CCCCCCC(=O)O,0.1392405063291139,-9.5,-6.9,-6.7
vdr_unique_G1_2742,G1,,6.336984813213348,8.780516719818127,5.771940767765046,7.41746711730957,-9.9,,,C=C1CC(O)CC(C(CC)(CC)c2ccc(OCCCN3CCCC3)cc2)C1O,0.1818181818181818,-9.7,-7.4,-7.4
vdr_unique_G1_2743,G1,,6.998912632465364,8.954656362533571,5.841678559780123,9.53487205505371,-10.0,,,C=C1CC(O)CC(C)C1=CC=C1CCCC2(C)C1CCC2C(C)CCCO,0.5857142857142857,-9.7,-7.4,-7.4
vdr_unique_G1_2744,G1,,8.079961776733398,8.857253885269149,6.375743448734284,9.51691818237305,-12.8,,,C=C1CC(O)CC(CC(C)C2CCC3C(=CC=C4CC(O)C(=C)C(O)C4)CCCC32C)C1,0.5205479452054794,-9.7,-7.4,-7.4
vdr_unique_G1_2745,G1,,7.511048972606662,9.025727367401124,5.389321744441986,9.49783134460449,-11.0,,,C=C1CC(O)CC(CC(C)C2CCC3C(=CC=C4CC(O)C4=CC=CC(=O)OC(C)(C)C)CCCC32C)C1O,0.4883720930232558,-9.7,-7.4,-7.0
vdr_unique_G1_2746,G1,,7.732028424739837,8.756756114959721,5.3505610823631296,9.03024673461914,-11.1,,,C=C1CC(O)CC(CCC=C2CCCC3(C)C2CCC3C(C)C(C)(C)O)C1O,0.4545454545454545,-9.7,-7.4,-7.4
vdr_unique_G1_2747,G1,,8.163274049758911,8.783084726333607,6.112079858779908,9.6934289932251,-11.2,,,C=C1CC(O)CC(O)C1=CC=C1CCCC2(C)C1CCC2C(C)CC(C)(C)O,0.6515151515151515,-9.7,-7.4,-7.4
vdr_unique_G1_2748,G1,,8.130082070827484,8.727737331390376,6.149725973606111,9.66108131408691,-11.8,,,C=C1CC(O)CC(O)C1=CC=C1CCCC2(C)C1CCC2C(C)CCC(C)(C)O,0.7230769230769231,-9.7,-7.4,-7.4
vdr_unique_G1_2749,G1,,5.871277570724487,7.98960995674133,4.768320322036745,6.98038005828857,-7.0,,,C=C1CC(O)CC2CCCCC12C,0.2686567164179104,-9.5,-6.9,-6.0
vdr_unique_G1_275,G1,transmol,6.250525951,7.72380352,7.511960506,8.905549049,-12.2,-2.208275795,0.931228757,C=C1C(=O)OC(CC(C)C2CCC3C(=CC=C4CC(O)C(OCCCO)C(O)C4=C)CCCC32)C1C,0.95222783,-9.752574,-8.228898263,-7.177231615
vdr_unique_G1_2750,G1,,7.609418630599977,8.579863977432241,5.349727392196655,9.42318439483643,-10.9,,,C=C1CC(O)CCC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(=O)O,0.5555555555555556,-9.7,-7.4,-7.4
vdr_unique_G1_2751,G1,,8.27511298656464,8.79283761978149,5.927931427955627,9.37936687469482,-11.5,,,C=C1CC(O)CCC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(C)(C)O,0.696969696969697,-9.7,-7.4,-7.2
vdr_unique_G1_2752,G1,,8.21978235244751,8.870249414443983,5.88066691160202,9.36320114135742,-11.8,,,C=C1CC(O)CCC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,0.765625,-9.7,-7.4,-7.2
vdr_unique_G1_2753,G1,,7.569375574588775,8.757890462875363,5.539468467235566,9.38224220275879,-10.8,,,C=C1CC(O)CCC1=CC=C1CCCC2(C)C1CCC2C(C)CCCCC(=O)O,0.5753424657534246,-9.7,-7.4,-7.2
vdr_unique_G1_2754,G1,,7.196106672286988,8.784595632553103,5.615362703800201,9.36809539794922,-11.0,,,C=C1CC(O)CCC1=CC=C1CCCC2(C)C1CCC2C(C)CCCO,0.6176470588235294,-9.7,-7.4,-7.4
vdr_unique_G1_2755,G1,,8.507808327674867,8.870477437973033,5.453763365745544,9.49716091156006,-12.1,,,C=C1CC(O)CCC1=CC=C1CCCC2(C)C1CCC2C(C)c1ccccc1,0.4666666666666667,-9.7,-7.4,-7.0
vdr_unique_G1_2756,G1,,7.532682895660401,8.730472755432125,5.436505913734436,8.34491348266602,-11.4,,,C=C1CC(O)CCC1=CC=C1CCCC2(C)CCC(CCCCC(=O)O)CC12,0.3452380952380952,-9.7,-7.4,-7.2
vdr_unique_G1_2757,G1,,6.938962399959564,8.61115770339966,5.347857832908632,8.23256683349609,-11.9,,,C=C1CC(O)CCC1=CCCC1CCCC2(C)C(C(C)CCC(O)CC(C)(C)C)CCC12,0.369047619047619,-9.7,-7.4,-7.2
vdr_unique_G1_2758,G1,,8.835572957992554,8.82193388938904,6.759325385093691,8.48880004882813,-11.5,,,C=C1CC(OCCC2CCCCC2)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)C1O,0.6052631578947368,-9.7,-6.9,-7.0
vdr_unique_G1_2759,G1,,6.581770181655886,8.002761507034297,4.780014872550966,6.00850772857666,-7.2,,,C=C1CC(OCCCCCC)C(OCC(C)CCCCCC)CC1O,0.2073170731707317,-9.7,-7.4,-6.9
vdr_unique_G1_276,G1,transmol,6.966330528,7.999566555,7.552177429,9.68116951,-10.8,-1.230149031,0.923991203,C=C1C(=O)OC(CC(C)C2CCC3C(=CC=C4CC(O)C(OCCO)C(CO)C4=C)CCCC32C)C1CCC,0.95518476,-9.755524,-8.508045152,-6.513598562
vdr_unique_G1_2760,G1,,8.584229528903961,8.83887252807617,6.727286815643311,8.37551307678223,-10.6,,,C=C1CC(OCCCCCCCCCC)C(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(C)(C)O,0.5822784810126582,-9.7,-6.9,-7.0
vdr_unique_G1_2761,G1,,7.8732641339302045,8.96117367744446,6.16573119163513,8.06315612792969,-10.4,,,C=C1CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(C)(O)CC,0.6029411764705882,-9.7,-7.4,-6.8
vdr_unique_G1_2762,G1,,6.470734655857086,8.361929988861082,4.759748220443727,7.88776969909668,-11.0,,,C=C1CC2(C)C(CCCC3C2CCC2(C)C(C(C)(C)C)CCC32C)CC1O,0.2345679012345679,-9.7,-7.4,-7.0
vdr_unique_G1_2763,G1,,6.466751396656038,8.557488870620734,4.801292777061463,9.26368045806885,-10.3,,,C=C1CC2C(=CCC3C2=CC=C2CC(O)CCC23C)CC1O,0.1904761904761904,-9.5,-6.9,-7.2
vdr_unique_G1_2764,G1,,6.94803649187088,8.846745824813846,5.465743660926821,8.91382789611816,-12.9,,,C=C1CC2C(CCC3C(=CC=C4CCCC(O)C4)CCC32)CC1O,0.2222222222222222,-9.7,-7.4,-7.2
vdr_unique_G1_2765,G1,,7.616240680217742,8.711916399002083,6.194240331649782,9.18779373168945,-12.1,,,C=C1CC2C3CCCC(=CC=C4CC(O)CC(O)C4)C3CCC2C1(C)CCc1ccc(O)c(OC)c1,0.2244897959183673,-9.7,-7.4,-7.2
vdr_unique_G1_2766,G1,,6.410192012786866,8.284646224975578,5.2980802059173575,8.82844352722168,-9.2,,,C=C1CC2CC=C(c3ccc(C#CC)cc3)C(C(=O)OC)C2C1,0.0957446808510638,-9.7,-7.2,-7.0
vdr_unique_G1_2767,G1,,6.313029885292053,8.455528831481935,5.193379580974579,6.38159370422363,-12.2,,,C=C1CC2CCC1(CS(=O)(=O)N1CCC3(CCc4ccccc43)CC1)C(C)(C)C21CCC1,0.1546391752577319,-9.7,-7.2,-6.9
vdr_unique_G1_2768,G1,,8.459916055202484,8.900439023971552,6.004940450191501,9.42652702331543,-11.0,,,C=C1CC2CCC3(C)C(C(C)CCC(=O)O)CCC3C2CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(C)(C)O,0.5365853658536586,-9.7,-6.9,-6.5
vdr_unique_G1_2769,G1,,7.258537769317627,8.851225423812865,5.100180268287659,9.34021377563477,-11.5,,,C=C1CC=C2CCC3C(=CC=C4CCCC(O)C4)CCC3C12C,0.2289156626506024,-9.7,-7.4,-7.0
vdr_unique_G1_277,G1,transmol,6.798440933,8.721481323,7.760351181,9.480512619,-11.6,-1.68823719,0.914954185,C=C1C(=O)OC(CCCO)C(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CC1OC(=O)C(=C)C1CCCC,0.9578823,-9.750796,-8.802578439,-6.151689076
vdr_unique_G1_2770,G1,,6.445975244045259,8.129276657104494,4.880205631256104,8.51077747344971,-9.3,,,C=C1CCC(=C2CCCC3(C)C2CCC3C(C)CCC(=O)O)C1C,0.3636363636363636,-9.7,-7.4,-7.0
vdr_unique_G1_2771,G1,,8.54606318473816,8.324023199081417,6.057978510856628,8.93252086639404,-13.1,,,C=C1CCC(=C2CCCC3(C)C2CCC3C(C)CCC(=O)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(O)C1O,0.3333333333333333,-9.7,-7.4,-7.0
vdr_unique_G1_2772,G1,,8.634968757629395,8.79090647697449,6.349263548851013,9.64231681823731,-11.6,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)C(CC(C)C)C(C)(C)O)CC1O,0.4805194805194805,-9.7,-7.4,-7.2
vdr_unique_G1_2773,G1,,8.714577615261078,8.910721206665034,6.328018546104431,9.20362186431885,-11.7,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)C2CC(O)C2=C)CC1O,0.4533333333333333,-9.7,-7.4,-7.4
vdr_unique_G1_2774,G1,,7.953938841819763,8.462541484832768,5.480266690254211,9.4373140335083,-11.2,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)CCC(=O)O)CC1O,0.4743589743589743,-9.7,-7.4,-7.2
vdr_unique_G1_2775,G1,,7.540809273719788,9.173177957534788,6.312040567398073,9.01904392242432,-12.7,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)CC(=O)C2CCCCCC(O)C(F)(F)F)CC1O,0.4505494505494505,-9.7,-6.9,-7.0
vdr_unique_G1_2776,G1,,8.014443993568419,8.64637451171875,5.531879663467409,9.52571487426758,-13.2,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)CC(=O)O2)CC1O,0.475,-9.7,-7.4,-7.4
vdr_unique_G1_2777,G1,,7.904685854911803,8.428432750701909,5.341096937656404,9.35211181640625,-11.1,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(=O)O)CC1O,0.5135135135135135,-9.7,-7.4,-7.4
vdr_unique_G1_2778,G1,,8.567254722118378,8.869713115692136,5.744610726833344,9.44281959533691,-11.3,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC1O,0.6470588235294118,-9.7,-7.4,-7.2
vdr_unique_G1_2779,G1,,8.629564046859741,8.968952846527092,6.046661853790283,8.7504768371582,-11.8,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(CC(O)CC(C)(C)C)CC(C)(O)O)CC1O,0.5061728395061729,-9.7,-7.4,-7.0
vdr_unique_G1_278,G1,transmol,7.222198486,8.506370544,6.782030106,9.314640045,-11.7,-1.44076848,0.929992378,C=C1C(=O)OC(O)C(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CC1OC(=O)C(=C)C1CC(C)C,0.96110964,-9.754118,-8.273843958,-6.585206913
vdr_unique_G1_2780,G1,,8.39902263879776,9.40160059928894,6.474408805370331,7.76324653625488,-12.0,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)(C)CC#CCC(O)(CC)CC)CC1O,0.4939759036144578,-9.7,-6.9,-7.0
vdr_unique_G1_2781,G1,,7.852530360221863,8.461639404296882,5.415164768695833,9.42195129394531,-11.7,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(=O)O)CC1O,0.5616438356164384,-9.7,-7.4,-7.2
vdr_unique_G1_2782,G1,,8.443076491355898,9.078010845184323,5.974574506282806,9.10712146759033,-12.4,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)C(C)(C)O)CC1O,0.6197183098591549,-9.7,-7.4,-7.2
vdr_unique_G1_2783,G1,,8.533606946468357,8.89905643463136,5.758584618568421,9.44788074493408,-12.2,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC1O,0.7121212121212122,-9.7,-7.4,-7.2
vdr_unique_G1_2784,G1,,8.839838981628418,8.885082292556763,6.003740966320038,9.49279022216797,-11.7,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)CC(C)CC)CC1O,0.5128205128205128,-9.7,-7.4,-7.2
vdr_unique_G1_2785,G1,,8.618338942527775,8.993397760391238,5.792232394218443,9.43422031402588,-12.0,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC1O,0.7164179104477612,-9.7,-7.4,-7.2
vdr_unique_G1_2786,G1,,7.253048479557037,8.614476871490478,6.02247703075409,9.54891872406006,-10.4,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)CCCO)C(=C)C1O,0.5942028985507246,-9.7,-7.4,-7.4
vdr_unique_G1_2787,G1,,8.496949017047882,8.609789562225341,5.459868729114534,9.16646003723145,-11.7,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(C)OCC(O)C(C)(C)C)CC1O,0.4743589743589743,-9.7,-7.4,-7.4
vdr_unique_G1_2788,G1,,8.581011533737183,8.91420993804932,6.094693869352341,7.05258083343506,-13.6,,,C=C1CCC(=CC=C2CCCC3(C)C2CCC3C(CCCC)CCC2CC(O)C(O)C(O)C2O)CC1O,0.4235294117647059,-9.7,-7.4,-7.0
vdr_unique_G1_2789,G1,,7.06337034702301,8.864685297012327,5.418963968753814,9.52072906494141,-13.1,,,C=C1CCC(=O)C1C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.3947368421052631,-9.7,-7.4,-7.4
vdr_unique_G1_279,G1,transmol,7.262565136,8.696762085,7.370033264,9.437793732,-13.0,-1.519230485,0.914683759,C=C1C(=O)OC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CC1CC(C)(O)C(=O)N1CCCc1ccccc1,0.9599836,-9.758052,-8.746811798,-6.609975551
vdr_unique_G1_2790,G1,,6.080960154533386,8.807489347457892,5.351130664348602,5.67288112640381,-11.4,,,C=C1CCC(=O)N(CCCCCN2CCC(c3c[nH]c4ccccc34)CC2)C1=O,0.1020408163265306,-9.7,-7.2,-7.2
vdr_unique_G1_2791,G1,,5.927939593791962,8.978206539154055,6.075740337371826,6.56497669219971,-10.3,,,C=C1CCC(C(=O)NCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)CC1,0.1111111111111111,-9.7,-7.2,-7.2
vdr_unique_G1_2792,G1,,6.407130539417267,8.521154069900517,5.385375797748568,9.25654029846191,-10.8,,,C=C1CCC(C2CCC3C(=CC=C4CC(O)CC5OC(C)(C)CCC45)CCC32)CC1O,0.2528735632183908,-9.7,-7.4,-7.4
vdr_unique_G1_2793,G1,,5.5457690358161935,8.232881927490237,5.4754045605659485,6.31589984893799,-9.1,,,C=C1CCC(CC(=O)OC)CC1OCCC1CCCCN1C(=O)C(C)(C)CC,0.1530612244897959,-9.7,-7.2,-6.9
vdr_unique_G1_2794,G1,,5.719689190387727,7.918500280380255,4.757575631141664,5.67724323272705,-8.2,,,C=C1CCC(CCC(=O)NCCCCCCCC)C1,0.144578313253012,-9.5,-6.5,-6.7
vdr_unique_G1_2795,G1,,5.441141307353973,8.46875119209289,4.759262681007384,6.82155227661133,-8.9,,,C=C1CCC(NCCCc2ccccc2)CC1,0.1139240506329113,-9.5,-6.7,-6.7
vdr_unique_G1_2796,G1,,6.390159010887148,8.094296932220457,4.846260726451876,5.65921401977539,-8.3,,,C=C1CCC(OCC(O)CCCCCCCCCCCCCCCC)C(O)C1O,0.1851851851851851,-9.7,-7.1000000000000005,-7.1000000000000005
vdr_unique_G1_2797,G1,,7.872331202030183,8.827542257308966,5.918771147727969,9.44901180267334,-11.5,,,C=C1CCC(OCCC(C)CC2CC(O)C3(CC4C(=CC=C5CC(O)CC(O)C5)CCC4CC)CCC23)CC1OCCC(C)(C)O,0.2857142857142857,-9.5,-7.4,-7.0
vdr_unique_G1_2798,G1,,8.446691036224365,8.880791282653812,5.7580647468566895,7.9221363067627,-9.9,,,C=C1CCC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)CC1CC(O)CC(=O)C1CCC(O)C(C)(C)C,0.5058823529411764,-9.7,-6.9,-7.0
vdr_unique_G1_2799,G1,,8.047565937042235,9.03194031715393,6.392233073711395,7.10857582092285,-10.7,,,C=C1CCC2(C)C(=CC=C1C1CCC(OCCCCCC(=O)O)C1)CCC1C(C)=CC(=O)CCC12C,0.1509433962264151,-9.7,-7.4,-7.0
vdr_unique_G1_28,G1,transmol,7.582853317,8.682541847,7.190284729,8.128568649,-12.4,-1.965830088,0.926975727,C=C(COCC(C)C1CCC2C(=CC=C3CC(O)CC(O)C3=C)CCCC21C)C1=CCCCC1(C)CC,0.94179726,-9.752205,-8.357344345,-7.194206699
vdr_unique_G1_280,G1,transmol,7.03319931,9.000680923,7.612076759,8.039037704,-13.2,-2.142398357,0.931469142,C=C1C(=O)OCC(O)C(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=C1CCC(CC)(C(=O)OC)C1=O,0.95764387,-9.762471,-8.449456327,-6.484627355
vdr_unique_G1_2800,G1,,8.105361104011536,8.690004014968881,6.256123781204222,8.42381191253662,-10.3,,,C=C1CCC2(C)C(C#CC)CCC3C(=CC=C4CC(O)C(C)C(O)C4)CCC132,0.2470588235294117,-9.7,-7.4,-7.4
vdr_unique_G1_2801,G1,,8.347840666770939,8.627982378005987,5.522568821907044,8.29036712646484,-10.1,,,C=C1CCC2(C)C(CCC2C(C)C(C)C)C1=CC=C(CCC)CCCC(C)CC,0.3132530120481928,-9.7,-6.7,-6.7
vdr_unique_G1_2802,G1,,7.47240847349167,9.033087062835689,5.4226192235946655,9.44535636901856,-12.7,,,C=C1CCC2(C)C1CCC1C2CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.4225352112676056,-9.7,-7.4,-7.2
vdr_unique_G1_2803,G1,,8.761354327201845,8.947059154510494,6.269134998321532,8.9593448638916,-10.7,,,C=C1CCC2(C)C3CCC(=CC=C4CC(=CC=C5CC(O)C(C)C(O)C5)C(O)C4)C3CCC2C1(CC)CC,0.247191011235955,-9.7,-7.4,-7.0
vdr_unique_G1_2804,G1,,6.699869334697723,8.700633811950686,4.9628114104270935,7.49811744689941,-9.9,,,C=C1CCC2(C)CCCC3(C)CCC4=CC(=O)CCC4C2CCC13,0.1666666666666666,-9.7,-7.2,-6.8
vdr_unique_G1_2805,G1,,7.510429263114929,8.16852598190308,5.369483709335327,9.51285171508789,-10.9,,,C=C1CCC2(C=CC(=O)N2CC(=O)c2ccc(OCC(O)C(C)(C)O)c(C)c2)CC1O,0.1862745098039215,-9.7,-6.9,-7.2
vdr_unique_G1_2806,G1,,5.831859529018402,7.962102031707767,5.08006739616394,6.32449722290039,-8.4,,,C=C1CCC2(CC1)CC(=O)c1ccc(OCCCC(=O)O)cc12,0.108695652173913,-9.7,-7.4,-7.0
vdr_unique_G1_2807,G1,,5.405621767044068,8.60435438156128,4.903035581111908,6.15584850311279,-10.9,,,C=C1CCC2(CC1)CCC(NS(=O)(=O)c1ccccc1)CC2,0.108433734939759,-9.7,-7.2,-7.0
vdr_unique_G1_2808,G1,,6.851119637489321,8.65179777145386,5.814517438411714,7.51535320281982,-9.3,,,C=C1CCC2(CC1)Cc1ccc(C#CC(O)(CC)c3ccc(OC)cc3)cc1C1=CC(=O)N(C)C12,0.1181818181818181,-9.7,-7.4,-7.2
vdr_unique_G1_2809,G1,,7.152199029922486,8.890461015701295,5.801014721393586,5.92184257507324,-10.1,,,C=C1CCC2(CCCC(CC)(CC)c3ccc(O)c(C)c3)CCC(C2)C1O,0.1720430107526881,-9.7,-7.4,-7.2
vdr_unique_G1_281,G1,transmol,8.675806999,8.82777977,7.011146545,9.535837173,-15.3,-1.413944364,0.914142132,C=C1C(C)=CC(=CC=C2CCCC3(C)C2CCC3C(C)C=CCC(O)C23CC4CC(CC(C4)C2)C3)CC1O,0.9412409,-9.766587,-7.665664663,-7.2896232
vdr_unique_G1_2810,G1,,6.633830249309538,8.90525932312012,6.576788008213042,6.43224620819092,-8.8,,,C=C1CCC2(CCCCO2)CCN1CC(O)C(CC1CCCCC1)NC(=O)C(CCC)NC(=O)CCN,0.1428571428571428,-9.7,-7.4,-7.2
vdr_unique_G1_2811,G1,,5.882344305515289,7.986987543106084,4.952940821647644,5.37981605529785,-8.9,,,C=C1CCC2(CCN(CCCC(O)(CC)CC)CC2)CC1=O,0.1666666666666666,-9.7,-7.4,-6.7
vdr_unique_G1_2812,G1,,7.201705098152161,9.04172921180725,6.29155784845352,7.20037078857422,-11.6,,,C=C1CCC23CCC(O)CC2(O)C1Cc1ccc(OCCCCN2CCCCC2)cc13,0.1958762886597938,-9.7,-7.4,-7.4
vdr_unique_G1_2813,G1,,7.84602564573288,8.953335285186762,5.960785925388336,8.86596393585205,-9.9,,,C=C1CCC2C(CCC3(C)C(C(C)CCC(O)(CC)C4CC4C(=O)CC4CC(O)CC(=C)C4CCCCCC(C)(O)CC4CCCC4)CCC23)C1O,0.3119266055045872,-9.5,-6.1000000000000005,-6.5
vdr_unique_G1_2814,G1,,5.912589848041534,8.470133733749389,4.878982126712799,8.12821674346924,-9.8,,,C=C1CCC2C(CCC3(C)C(C)=CCC23)C1=C,0.1666666666666666,-9.5,-6.7,-7.0
vdr_unique_G1_2815,G1,,7.1348584294319135,8.746828508377067,5.316751182079316,7.3913745880127,-10.4,,,C=C1CCC2C(CCC3C(C(C)CCCCC(C)(C)CC)CCCC23)CC1O,0.2857142857142857,-9.7,-7.4,-7.0
vdr_unique_G1_2816,G1,,5.762290060520172,8.653843641281142,4.793155074119568,8.53086090087891,-8.5,,,C=C1CCC2C1CCC1C2CCC2(C)C(O)CCC2C1CCCN(C)C,0.1976744186046511,-9.7,-7.4,-7.2
vdr_unique_G1_2817,G1,,6.041902482509613,8.38356671333312,4.780577540397643,8.70188713073731,-9.4,,,C=C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.2077922077922078,-9.5,-6.9,-7.0
